Wall time,Step,Value
1761620100.1971684,256,-31.184494018554688
1761620365.2297158,512,-28.07813262939453
1761620632.776236,768,-27.934301376342773
1761620901.0342612,1024,-27.286169052124023
1761621165.9267771,1280,-26.053359985351562
1761621440.325346,1536,-26.23619270324707
1761621713.9905736,1792,-24.02933120727539
1761621964.6778567,2048,-23.652395248413086
