Wall time,Step,Value
1761197440.6660428,2048,-60.56617736816406
1761197443.4083068,4096,-60.53567886352539
1761197446.178712,6144,-55.57343292236328
1761197448.8870642,8192,-73.1221694946289
1761197451.7337294,10240,-62.20368957519531
1761197454.5940073,12288,-51.79296875
1761197457.36463,14336,-36.7960205078125
1761197460.2384365,16384,-25.34876251220703
1761197463.0812924,18432,10.674817085266113
1761197465.9575498,20480,25.807037353515625
1761197468.7889624,22528,37.565521240234375
1761197471.7798982,24576,42.8945198059082
1761197474.675513,26624,50.31206130981445
1761197477.6061537,28672,59.27131271362305
1761197480.5828156,30720,65.89510345458984
1761197483.4276772,32768,71.00914764404297
1761197486.458063,34816,75.06940460205078
1761197489.3189344,36864,78.45137786865234
1761197492.274224,38912,82.5600357055664
1761197495.1779656,40960,86.30899810791016
1761197498.158797,43008,88.6466293334961
1761197501.1715755,45056,91.72169494628906
1761197504.0638263,47104,96.82262420654297
1761197507.0489483,49152,99.10105895996094
1761197509.944118,51200,100.27188110351562
1761197512.9775403,53248,101.52425384521484
1761197515.851272,55296,103.22499084472656
1761197518.846202,57344,105.35576629638672
1761197521.844778,59392,105.75643920898438
1761197524.7872248,61440,106.77496337890625
1761197527.8257117,63488,109.30580139160156
1761197530.7030132,65536,110.88064575195312
1761197533.6894782,67584,112.65116882324219
1761197536.5774367,69632,113.23941802978516
1761197539.5483508,71680,113.3404541015625
1761197542.5477772,73728,113.76346588134766
1761197545.4551542,75776,115.21162414550781
1761197548.422774,77824,115.84632110595703
1761197551.319161,79872,115.02487182617188
1761197554.3129697,81920,115.10577392578125
1761197557.2308638,83968,115.32846069335938
1761197560.3173661,86016,115.04969024658203
1761197563.310589,88064,114.26305389404297
1761197566.2428627,90112,113.77259063720703
1761197569.243574,92160,113.32386016845703
1761197572.1575317,94208,112.69529724121094
1761197575.2924306,96256,112.9996566772461
1761197578.3829122,98304,112.23811340332031
1761197581.36553,100352,110.7844467163086
1761197584.4766493,102400,109.7652359008789
1761197587.4347172,104448,108.9290542602539
1761197590.5978556,106496,108.98281860351562
1761197593.5843418,108544,108.90596771240234
1761197596.697523,110592,108.47970581054688
1761197599.7659652,112640,107.8873519897461
1761197602.8278654,114688,107.91741180419922
1761197605.863122,116736,107.4146499633789
1761197608.8546164,118784,108.07489013671875
1761197611.9193985,120832,108.8177719116211
1761197615.0054767,122880,109.54593658447266
1761197618.0195556,124928,111.16584777832031
1761197621.0825677,126976,112.14773559570312
1761197624.3364499,129024,112.25066375732422
1761197627.4072828,131072,112.66094970703125
1761197630.4660628,133120,111.87298583984375
1761197633.525828,135168,111.4460220336914
1761197636.6311772,137216,110.29613494873047
1761197639.6349409,139264,110.60099029541016
1761197642.754672,141312,109.40762329101562
1761197645.8946428,143360,108.56629943847656
1761197648.895669,145408,108.77628326416016
1761197651.9999373,147456,108.56919860839844
1761197654.9899151,149504,108.0941390991211
1761197658.124588,151552,107.76112365722656
1761197661.2608898,153600,106.97198486328125
1761197664.2498436,155648,107.14488983154297
1761197667.3148797,157696,108.87831115722656
1761197670.3126335,159744,109.92901611328125
1761197673.5175142,161792,110.71231079101562
1761197677.5269997,163840,111.7145767211914
1761197680.7556598,165888,111.63739013671875
1761197684.1100655,167936,111.20112609863281
1761197687.4001157,169984,111.9185791015625
1761197690.5762963,172032,112.63513946533203
1761197693.9271083,174080,114.05318450927734
1761197697.1362405,176128,113.90432739257812
1761197700.9892557,178176,113.19525146484375
1761197704.3778923,180224,113.67620849609375
1761197707.6219668,182272,113.51408386230469
1761197710.9606733,184320,114.13774108886719
1761197714.3343558,186368,115.27140045166016
1761197717.5775268,188416,116.4536361694336
1761197720.8707237,190464,116.64335632324219
1761197724.2652533,192512,116.2117691040039
1761197727.5176806,194560,116.54158782958984
1761197730.8174403,196608,118.1443862915039
1761197734.219928,198656,118.14822387695312
1761197737.4510021,200704,117.72827911376953
1761197740.929502,202752,118.54025268554688
1761197744.2539835,204800,119.5738296508789
1761197747.5220132,206848,119.28081512451172
1761197750.838784,208896,118.9675521850586
1761197754.1031232,210944,118.94965362548828
1761197757.4982505,212992,118.81158447265625
1761197760.8337677,215040,118.57500457763672
1761197764.2706387,217088,117.76289367675781
1761197767.5911515,219136,118.6474609375
1761197771.4689803,221184,118.9937973022461
1761197775.1368089,223232,120.53731536865234
1761197778.8695383,225280,119.09735107421875
1761197782.0859652,227328,122.06776428222656
1761197785.361892,229376,122.21876525878906
1761197788.6975553,231424,123.76107025146484
1761197792.0509746,233472,124.44486999511719
1761197795.4185686,235520,125.38534545898438
1761197798.7601264,237568,124.83476257324219
1761197802.1805139,239616,125.71988677978516
1761197805.4985356,241664,125.20050811767578
1761197808.855332,243712,125.94157409667969
1761197812.3247797,245760,125.86682891845703
1761197815.4107347,247808,123.00161743164062
1761197818.7020624,249856,120.98124694824219
