Wall time,Step,Value
1761276258.742399,500,78.16666412353516
1761276259.5468292,1000,82.81818389892578
1761276260.2904458,1500,83.11111450195312
1761276261.0472403,2000,83.39130401611328
1761276261.7854,2500,84.85713958740234
1761276262.543889,3000,90.75
1761276263.3505113,3500,93.29729461669922
1761276264.0828626,4000,95.70731353759766
1761276264.8338847,4500,94.68085479736328
1761276265.5746508,5000,94.80769348144531
1761276266.3153226,5500,94.53448486328125
1761276267.0729752,6000,95.41935729980469
1761276267.8357685,6500,95.89552307128906
1761276268.5936518,7000,97.69999694824219
1761276269.3464065,7500,101.0540542602539
1761276270.0890074,8000,101.82051086425781
1761276270.8511176,8500,101.62650299072266
1761276271.678264,9000,102.2272720336914
1761276272.421604,9500,102.59782409667969
1761276273.1656508,10000,102.6185531616211
1761276273.9772606,10500,103.30999755859375
1761276274.7433665,11000,103.1500015258789
1761276275.515254,11500,102.18000030517578
1761276276.252276,12000,104.08000183105469
1761276277.028464,12500,105.05999755859375
1761276277.754524,13000,105.61000061035156
1761276278.5062544,13500,104.69999694824219
1761276279.2533286,14000,106.12999725341797
1761276280.019558,14500,106.29000091552734
1761276280.773483,15000,107.37999725341797
1761276281.5166633,15500,108.25
1761276282.2733896,16000,107.80999755859375
1761276283.0220714,16500,110.01000213623047
1761276283.7503848,17000,111.37000274658203
1761276284.4811172,17500,113.75
1761276285.2329137,18000,112.44000244140625
1761276285.963535,18500,109.37000274658203
1761276286.7033727,19000,107.83999633789062
1761276287.444389,19500,106.83999633789062
1761276288.1886373,20000,110.80000305175781
1761276288.9256082,20500,110.37999725341797
1761276289.6790102,21000,109.11000061035156
1761276290.4744105,21500,108.75
1761276291.2789536,22000,109.05999755859375
1761276292.0663867,22500,109.2300033569336
1761276292.8052478,23000,107.47000122070312
1761276293.5967853,23500,105.22000122070312
1761276294.3863728,24000,103.11000061035156
1761276295.146314,24500,97.95999908447266
1761276295.8865192,25000,95.7699966430664
1761276296.596411,25500,92.88999938964844
1761276297.3518138,26000,86.08000183105469
1761276298.1098392,26500,84.6500015258789
1761276298.871324,27000,82.70999908447266
1761276299.6361618,27500,81.44000244140625
1761276300.388949,28000,75.62000274658203
1761276301.1653843,28500,73.87999725341797
1761276301.9167662,29000,72.58999633789062
1761276302.6733565,29500,70.63999938964844
1761276303.4243,30000,69.23999786376953
1761276304.2305644,30500,68.97000122070312
1761276305.1294897,31000,68.05000305175781
1761276305.8831844,31500,67.4800033569336
1761276306.6479168,32000,66.93000030517578
1761276307.409711,32500,66.98999786376953
1761276308.1656277,33000,66.30999755859375
1761276308.918639,33500,66.58999633789062
1761276309.6987255,34000,66.3499984741211
1761276310.472918,34500,66.30000305175781
1761276311.2612052,35000,66.19999694824219
1761276312.0329812,35500,67.19999694824219
1761276312.7996764,36000,68.12999725341797
1761276313.5561802,36500,69.12000274658203
1761276314.3541806,37000,70.13999938964844
1761276315.1204517,37500,71.62999725341797
1761276315.8770247,38000,73.25
1761276316.6294487,38500,73.83999633789062
1761276317.380638,39000,74.6500015258789
1761276318.1353984,39500,75.02999877929688
1761276318.9410634,40000,76.63999938964844
1761276319.713002,40500,76.9800033569336
1761276320.4904919,41000,78.19999694824219
1761276321.260229,41500,78.94000244140625
1761276322.0267959,42000,79.26000213623047
1761276322.8039029,42500,79.5
1761276323.5868578,43000,80.66000366210938
1761276324.3623426,43500,80.41000366210938
1761276325.12983,44000,80.62000274658203
1761276325.9122822,44500,80.72000122070312
1761276326.6631427,45000,79.20999908447266
1761276327.438743,45500,77.62000274658203
1761276328.2242734,46000,76.94999694824219
1761276329.007593,46500,75.8499984741211
1761276329.7904727,47000,76.12999725341797
1761276330.589216,47500,74.81999969482422
1761276331.3492475,48000,76.05999755859375
1761276332.095408,48500,76.73999786376953
1761276332.8597355,49000,77.0999984741211
1761276333.6475356,49500,80.20999908447266
1761276334.4844227,50000,81.13999938964844
1761276335.2470415,50500,81.66999816894531
1761276336.0358424,51000,84.16000366210938
1761276336.8826728,51500,85.77999877929688
1761276337.6621022,52000,86.83000183105469
1761276338.4295995,52500,88.80000305175781
1761276339.224659,53000,91.12999725341797
1761276340.0071673,53500,93.72000122070312
1761276340.7959728,54000,95.62999725341797
1761276341.5601707,54500,97.81999969482422
1761276342.321776,55000,99.62999725341797
1761276343.0878947,55500,103.29000091552734
1761276343.8461015,56000,106.26000213623047
1761276344.6063716,56500,109.26000213623047
1761276345.3691576,57000,111.58999633789062
1761276346.1499395,57500,114.76000213623047
1761276346.9169192,58000,117.51000213623047
1761276347.7291164,58500,122.0199966430664
1761276348.5028858,59000,126.19999694824219
1761276349.2532034,59500,128.3300018310547
1761276350.039439,60000,132.52000427246094
1761276350.8295634,60500,136.32000732421875
1761276351.6007931,61000,139.00999450683594
1761276352.3951805,61500,142.36000061035156
1761276353.1738293,62000,146.89999389648438
1761276353.9448657,62500,149.4199981689453
1761276354.724584,63000,152.3800048828125
1761276355.511829,63500,154.67999267578125
1761276356.2827027,64000,157.61000061035156
1761276357.0927346,64500,159.8699951171875
1761276357.8767872,65000,164.85000610351562
1761276358.6170924,65500,167.60000610351562
1761276359.402246,66000,169.4199981689453
1761276360.1884115,66500,173.82000732421875
1761276360.9790988,67000,174.33999633789062
1761276361.7704632,67500,177.1999969482422
1761276362.5612779,68000,180.22999572753906
1761276363.344127,68500,183.69000244140625
1761276364.0952938,69000,186.6199951171875
1761276364.8729453,69500,190.7100067138672
1761276365.665935,70000,194.58999633789062
1761276366.441976,70500,195.82000732421875
1761276367.2141316,71000,198.17999267578125
1761276367.988342,71500,202.14999389648438
1761276368.7757685,72000,203.92999267578125
1761276369.5727055,72500,206.36000061035156
1761276370.3784528,73000,209.57000732421875
1761276371.1813583,73500,212.94000244140625
1761276371.9640346,74000,215.17999267578125
1761276372.7540145,74500,216.85000610351562
1761276373.5488915,75000,218.5800018310547
1761276374.3320234,75500,221.9600067138672
1761276375.170985,76000,223.3699951171875
1761276375.9550412,76500,225.27000427246094
1761276376.7370725,77000,226.7899932861328
1761276377.5398278,77500,230.4600067138672
1761276378.3268168,78000,232.30999755859375
1761276379.12585,78500,234.14999389648438
1761276379.914184,79000,235.38999938964844
1761276380.6967485,79500,236.5
1761276381.4974477,80000,237.42999267578125
1761276382.2925627,80500,238.77999877929688
1761276383.098698,81000,239.52000427246094
1761276383.8923638,81500,239.8800048828125
1761276384.6857252,82000,239.32000732421875
1761276385.4700043,82500,238.92999267578125
1761276386.25361,83000,236.22999572753906
1761276387.0177648,83500,235.22999572753906
1761276387.80283,84000,235.0500030517578
1761276388.5987475,84500,235.8800048828125
1761276389.4479597,85000,236.6999969482422
1761276390.2562947,85500,238.10000610351562
1761276391.0605898,86000,238.83999633789062
1761276391.8133693,86500,239.0800018310547
1761276392.616533,87000,238.05999755859375
1761276393.4003153,87500,236.10000610351562
1761276394.1809716,88000,233.82000732421875
1761276394.9686935,88500,233.36000061035156
1761276395.764262,89000,233.3800048828125
1761276396.5384672,89500,233.7899932861328
1761276397.3248286,90000,234.9600067138672
1761276398.1224723,90500,236.77999877929688
1761276398.8883026,91000,236.32000732421875
1761276399.6754878,91500,236.55999755859375
1761276400.4569876,92000,236.3300018310547
1761276401.2687051,92500,233.92999267578125
1761276402.0529969,93000,233.2899932861328
1761276402.8577445,93500,234.72000122070312
1761276403.7439704,94000,236.97999572753906
1761276404.530433,94500,238.8300018310547
1761276405.3045218,95000,238.08999633789062
1761276406.1131902,95500,238.63999938964844
1761276406.8854485,96000,239.49000549316406
1761276407.6612165,96500,240.41000366210938
1761276408.4730551,97000,240.22000122070312
1761276409.3194644,97500,241.1699981689453
1761276410.1365232,98000,241.7100067138672
1761276410.9831944,98500,241.97000122070312
1761276411.8003242,99000,241.94000244140625
1761276412.592588,99500,242.35000610351562
1761276413.3817623,100000,241.9199981689453
1761276414.227204,100500,242.92999267578125
1761276415.0006986,101000,244.10000610351562
1761276415.8018072,101500,245.25999450683594
1761276416.5867002,102000,244.92999267578125
1761276417.3838067,102500,244.58999633789062
1761276418.192091,103000,244.36000061035156
1761276419.0550497,103500,244.24000549316406
1761276419.9196975,104000,242.94000244140625
1761276420.7135005,104500,243.44000244140625
1761276421.5316572,105000,245.94000244140625
1761276422.3519921,105500,246.60000610351562
1761276423.1340542,106000,247.75999450683594
1761276423.9464726,106500,250.3000030517578
1761276424.7606394,107000,251.86000061035156
1761276425.5453002,107500,253.77999877929688
1761276426.3175337,108000,254.63999938964844
1761276427.1369653,108500,255.97999572753906
1761276427.9250708,109000,257.3399963378906
1761276428.7129607,109500,258.6499938964844
1761276429.5422103,110000,258.0299987792969
1761276430.3213823,110500,258.9599914550781
1761276431.1280894,111000,256.32000732421875
1761276431.9432828,111500,256.57000732421875
1761276432.7161741,112000,258.2699890136719
1761276433.5645046,112500,258.20001220703125
1761276434.389979,113000,260.8599853515625
1761276435.1914573,113500,263.0
1761276436.0250256,114000,265.2900085449219
1761276436.8939805,114500,266.67999267578125
1761276437.731856,115000,268.17999267578125
1761276438.538412,115500,269.94000244140625
1761276439.33542,116000,271.6099853515625
1761276440.1424282,116500,273.0299987792969
1761276440.9356973,117000,271.55999755859375
1761276441.8807063,117500,270.0799865722656
1761276442.6881804,118000,270.44000244140625
1761276443.541365,118500,267.1600036621094
1761276444.310747,119000,267.79998779296875
1761276445.0796645,119500,264.6400146484375
1761276445.8884153,120000,259.4200134277344
1761276446.6968014,120500,257.8500061035156
1761276447.5234153,121000,255.63999938964844
1761276448.32822,121500,254.50999450683594
1761276449.1632123,122000,253.1300048828125
1761276449.984195,122500,251.1999969482422
1761276450.7819445,123000,249.9600067138672
1761276451.5893884,123500,247.39999389648438
1761276452.4000242,124000,247.07000732421875
1761276453.2295141,124500,247.49000549316406
1761276454.006832,125000,247.17999267578125
1761276454.8200564,125500,247.8699951171875
1761276455.6335502,126000,249.52999877929688
1761276456.4366944,126500,248.35000610351562
1761276457.2529297,127000,248.91000366210938
1761276458.0682278,127500,249.7100067138672
1761276458.878871,128000,250.17999267578125
1761276459.6992238,128500,253.83999633789062
1761276460.5639617,129000,252.02999877929688
1761276461.473451,129500,253.75999450683594
1761276462.4721453,130000,256.04998779296875
1761276463.437078,130500,254.5
1761276464.258912,131000,253.3800048828125
1761276465.0504975,131500,252.00999450683594
1761276465.8458695,132000,246.66000366210938
1761276466.656281,132500,245.0399932861328
1761276467.4416041,133000,243.5500030517578
1761276468.2514122,133500,242.75999450683594
1761276469.055344,134000,240.27999877929688
1761276469.845461,134500,239.19000244140625
1761276470.6584523,135000,239.27000427246094
1761276471.4863596,135500,236.19000244140625
1761276472.3397434,136000,237.52000427246094
1761276473.133223,136500,237.72999572753906
1761276473.9223766,137000,237.72000122070312
1761276474.7355237,137500,239.82000732421875
1761276475.5473437,138000,240.49000549316406
1761276476.3649752,138500,240.9199981689453
1761276477.1372554,139000,242.25999450683594
1761276477.9333107,139500,241.4199981689453
1761276478.7237794,140000,240.86000061035156
1761276479.5879,140500,241.05999755859375
1761276480.4164712,141000,241.36000061035156
1761276481.2696996,141500,241.83999633789062
1761276482.068715,142000,242.8699951171875
1761276482.8680532,142500,245.16000366210938
1761276483.6499705,143000,247.1300048828125
1761276484.4837224,143500,248.27000427246094
1761276485.2987142,144000,249.5399932861328
1761276486.151297,144500,250.1999969482422
1761276486.975382,145000,252.44000244140625
1761276487.775088,145500,252.8699951171875
1761276488.660337,146000,253.5800018310547
1761276489.4482827,146500,254.89999389648438
1761276490.2565207,147000,255.89999389648438
1761276491.0583644,147500,256.1099853515625
1761276491.835124,148000,257.1000061035156
1761276492.6689343,148500,258.2099914550781
1761276493.73255,149000,258.82000732421875
1761276494.7003882,149500,259.6099853515625
1761276495.6033487,150000,258.9700012207031
1761276496.4773412,150500,256.1499938964844
1761276497.3414104,151000,257.75
1761276498.1884365,151500,256.79998779296875
1761276499.0601795,152000,256.5
1761276499.9142494,152500,256.1099853515625
1761276500.825747,153000,256.30999755859375
1761276501.6977198,153500,256.0799865722656
1761276502.5525556,154000,252.1300048828125
1761276503.40988,154500,249.13999938964844
1761276504.272117,155000,249.66000366210938
1761276505.1301522,155500,250.72999572753906
1761276505.9972718,156000,252.4499969482422
1761276506.8535478,156500,252.97999572753906
1761276507.7276094,157000,252.94000244140625
1761276508.6025822,157500,255.0800018310547
1761276509.450751,158000,258.29998779296875
1761276510.2718446,158500,258.7799987792969
1761276511.1232362,159000,260.4599914550781
1761276511.9759881,159500,261.80999755859375
1761276512.8358822,160000,263.2699890136719
1761276513.6990027,160500,264.44000244140625
1761276514.5994234,161000,267.8800048828125
1761276515.4565713,161500,269.4599914550781
1761276516.3146012,162000,270.54998779296875
1761276517.1654863,162500,272.5899963378906
1761276518.0294435,163000,276.6700134277344
1761276518.878848,163500,277.3999938964844
1761276519.729009,164000,278.45001220703125
1761276520.5834265,164500,278.44000244140625
1761276521.4565754,165000,277.8999938964844
1761276522.3142636,165500,277.2699890136719
1761276523.1765223,166000,275.6499938964844
1761276524.038658,166500,272.3699951171875
1761276524.8908815,167000,270.57000732421875
1761276525.755289,167500,265.7099914550781
1761276526.6082115,168000,262.2699890136719
1761276527.4692533,168500,260.239990234375
1761276528.3345928,169000,258.70001220703125
1761276529.1732037,169500,255.97000122070312
1761276530.0891132,170000,255.25
1761276530.9451437,170500,254.74000549316406
1761276531.811533,171000,254.99000549316406
1761276532.6741526,171500,255.0800018310547
1761276533.5147746,172000,255.75
1761276534.3612108,172500,255.8699951171875
1761276535.267621,173000,258.8900146484375
1761276536.1146162,173500,261.07000732421875
1761276536.9632914,174000,261.7300109863281
1761276537.8160062,174500,262.260009765625
1761276538.6491573,175000,262.9100036621094
1761276539.4981124,175500,262.8399963378906
1761276540.3454838,176000,262.32000732421875
1761276541.2189991,176500,263.44000244140625
1761276542.0853672,177000,263.1199951171875
1761276542.9475126,177500,263.2099914550781
1761276543.85327,178000,263.82000732421875
1761276544.7140598,178500,263.5299987792969
1761276545.5721629,179000,263.2900085449219
1761276546.4261498,179500,262.9599914550781
1761276547.2753687,180000,262.260009765625
1761276548.1447406,180500,264.8900146484375
1761276548.9758954,181000,264.6300048828125
1761276549.8259861,181500,261.9700012207031
1761276550.6928396,182000,259.9200134277344
1761276551.5602968,182500,259.05999755859375
1761276552.427634,183000,258.760009765625
1761276553.2965531,183500,256.7200012207031
1761276554.1510878,184000,254.0800018310547
1761276555.0252552,184500,252.55999755859375
1761276555.9118984,185000,249.8300018310547
1761276556.783493,185500,247.69000244140625
1761276557.6334305,186000,245.41000366210938
1761276558.49163,186500,242.41000366210938
1761276559.3976128,187000,236.5
1761276560.2484832,187500,234.5800018310547
1761276561.0999932,188000,233.25999450683594
