Wall time,Step,Value
1761206400.1026533,2048,-25.86928939819336
1761206403.0030792,4096,-25.87944984436035
1761206405.7897525,6144,-26.460826873779297
1761206408.599631,8192,-27.24909782409668
1761206411.4825563,10240,-26.522964477539062
1761206414.3713403,12288,-27.45619010925293
1761206417.2045872,14336,-30.532855987548828
1761206420.1284976,16384,-28.808162689208984
1761206422.9899216,18432,-28.063846588134766
1761206425.9572942,20480,-26.80766487121582
1761206428.9682143,22528,-23.472929000854492
1761206431.8607671,24576,-22.409212112426758
1761206434.8827295,26624,-20.902210235595703
1761206437.811467,28672,-20.809560775756836
1761206440.87898,30720,-20.294647216796875
1761206443.8654692,32768,-19.9113826751709
1761206446.879616,34816,-20.164871215820312
1761206449.8675537,36864,-20.708040237426758
1761206452.7725813,38912,-19.910995483398438
1761206455.8728123,40960,-19.412981033325195
1761206458.826874,43008,-18.89520263671875
1761206461.9325247,45056,-18.71094512939453
1761206464.9128287,47104,-19.174060821533203
1761206467.9302328,49152,-18.48815155029297
1761206471.0459278,51200,-16.460111618041992
1761206474.0200796,53248,-13.810249328613281
1761206477.0732782,55296,-11.239086151123047
1761206480.025015,57344,-8.487713813781738
1761206483.0812278,59392,-5.750181198120117
1761206486.1540813,61440,-3.2036476135253906
1761206489.1183593,63488,0.5413360595703125
1761206492.2076685,65536,3.9656078815460205
1761206495.17391,67584,7.275973320007324
1761206498.2271693,69632,10.595563888549805
1761206501.3025749,71680,14.45661449432373
1761206504.3292553,73728,18.926372528076172
1761206507.405131,75776,22.963109970092773
1761206510.3775256,77824,24.80837631225586
1761206513.4562452,79872,27.46495246887207
1761206516.6958253,81920,28.93109703063965
1761206521.396343,83968,31.333595275878906
1761206524.765899,86016,32.753814697265625
1761206528.1085086,88064,34.202056884765625
1761206531.5096717,90112,36.66252136230469
1761206534.799444,92160,38.2044792175293
1761206538.0614989,94208,40.10004425048828
1761206541.368964,96256,39.89777374267578
1761206544.6244662,98304,40.43458938598633
1761206547.8818326,100352,41.9666748046875
1761206551.224208,102400,42.387577056884766
1761206554.4570622,104448,42.58475875854492
1761206558.0115254,106496,43.10369110107422
1761206561.2348254,108544,44.59635925292969
1761206564.5508692,110592,45.1902961730957
1761206567.8027997,112640,45.75558853149414
1761206571.1888182,114688,47.05952072143555
1761206574.4742007,116736,47.380313873291016
1761206577.7229989,118784,47.88558578491211
1761206580.9714577,120832,48.545005798339844
1761206584.3074708,122880,48.12718963623047
1761206587.6124575,124928,48.068092346191406
1761206590.9318175,126976,48.38364028930664
1761206594.2450402,129024,48.479488372802734
1761206597.60348,131072,49.247188568115234
1761206600.8395777,133120,50.1934928894043
1761206604.056313,135168,49.764808654785156
1761206607.3553605,137216,49.589298248291016
1761206610.71366,139264,49.53260040283203
1761206613.9746742,141312,49.9271240234375
1761206617.2791035,143360,49.6751823425293
1761206620.5034022,145408,49.59185791015625
1761206623.7185814,147456,50.25061798095703
1761206627.0246797,149504,49.53728485107422
1761206630.2787929,151552,49.79045104980469
1761206633.581738,153600,49.393043518066406
1761206636.8491876,155648,49.248321533203125
1761206640.6302667,157696,49.69890213012695
1761206644.0441284,159744,49.67011642456055
1761206647.4037635,161792,50.2989387512207
1761206650.6176622,163840,49.84403991699219
1761206653.8823903,165888,50.12140655517578
1761206657.1795845,167936,50.0565299987793
1761206660.4703362,169984,50.09370422363281
1761206663.7549567,172032,51.224788665771484
1761206667.0117226,174080,50.69672775268555
1761206670.195922,176128,50.1345329284668
1761206673.6540973,178176,50.055320739746094
1761206677.084616,180224,49.7589225769043
1761206680.3938177,182272,49.6057243347168
1761206683.7370324,184320,49.40481185913086
1761206687.144434,186368,50.23487091064453
1761206690.4564316,188416,50.076480865478516
1761206693.7631598,190464,49.89290237426758
1761206697.049295,192512,49.458160400390625
1761206700.3496082,194560,49.677734375
1761206703.7607799,196608,49.28611373901367
1761206707.1120229,198656,49.80873489379883
1761206710.407959,200704,49.047672271728516
1761206713.7626164,202752,48.83123779296875
1761206717.0931487,204800,49.05959701538086
1761206720.3481185,206848,48.48046112060547
1761206723.6514678,208896,49.296630859375
1761206726.9975402,210944,48.98979568481445
1761206730.478571,212992,49.20072555541992
1761206733.7922325,215040,49.69071578979492
1761206737.1204414,217088,49.895790100097656
1761206740.412882,219136,49.66288375854492
1761206743.7004223,221184,49.69371795654297
1761206746.965698,223232,49.760475158691406
1761206750.380503,225280,50.18528366088867
1761206753.7362688,227328,50.51962661743164
1761206757.006796,229376,50.17314529418945
1761206760.2867026,231424,50.55862808227539
1761206764.444326,233472,50.702613830566406
1761206767.920609,235520,50.856353759765625
1761206770.716686,237568,51.77033615112305
1761206773.507499,239616,52.4788703918457
1761206776.226252,241664,52.09688949584961
1761206778.9534075,243712,52.775150299072266
1761206781.8588445,245760,53.20973587036133
1761206784.5961146,247808,53.198822021484375
1761206787.3847754,249856,53.81649398803711
1761206790.097367,251904,53.30455780029297
1761206792.863424,253952,52.89234161376953
1761206795.5937252,256000,52.79618453979492
1761206798.33628,258048,53.480751037597656
1761206801.112161,260096,53.72257995605469
1761206804.0023806,262144,53.70985794067383
1761206806.8014429,264192,53.64677810668945
1761206809.5079963,266240,54.18355941772461
1761206812.3265095,268288,52.85741424560547
1761206815.063504,270336,53.14527130126953
1761206817.7852244,272384,53.02725601196289
1761206820.5530384,274432,52.12242126464844
1761206823.4126112,276480,51.83534240722656
1761206826.16936,278528,52.037994384765625
1761206828.967507,280576,51.81793975830078
1761206831.7246974,282624,52.29422378540039
1761206834.4854748,284672,51.83750534057617
1761206837.2426898,286720,52.018428802490234
1761206840.0243552,288768,53.03078842163086
1761206842.8056948,290816,53.47991180419922
1761206845.6575012,292864,52.967918395996094
1761206848.4012995,294912,51.88425827026367
1761206851.190222,296960,51.5098876953125
1761206853.9820366,299008,51.46528625488281
1761206856.7359736,301056,51.48970031738281
1761206859.5022674,303104,51.71006774902344
1761206862.2401073,305152,52.95769500732422
1761206865.011839,307200,53.09854507446289
1761206867.870916,309248,52.88503646850586
1761206870.5889113,311296,52.959571838378906
1761206873.3675056,313344,52.950897216796875
1761206876.1679325,315392,52.95183563232422
1761206878.9577227,317440,52.779640197753906
1761206881.8607113,319488,53.0372428894043
1761206884.774912,321536,53.169090270996094
1761206887.5833752,323584,53.35082244873047
1761206890.3278513,325632,53.28342819213867
1761206893.086757,327680,53.32333755493164
1761206895.8359935,329728,53.35869598388672
1761206898.6957605,331776,53.665489196777344
1761206901.4614105,333824,54.21957778930664
1761206904.3098342,335872,54.5596923828125
1761206907.086436,337920,54.143409729003906
1761206909.8482213,339968,54.53219223022461
1761206912.631351,342016,54.39735412597656
1761206915.4292634,344064,54.04479217529297
1761206918.21933,346112,53.7823371887207
1761206921.0255554,348160,53.681034088134766
1761206923.8757672,350208,54.265541076660156
1761206926.6356902,352256,55.2331428527832
1761206929.4197485,354304,54.752601623535156
1761206932.1863594,356352,54.71905517578125
1761206934.955886,358400,54.6084098815918
1761206937.7373881,360448,54.87845230102539
1761206940.5572517,362496,54.174251556396484
1761206943.931462,364544,54.15200424194336
1761206946.7146738,366592,54.677330017089844
1761206949.4692638,368640,54.819358825683594
1761206952.2464592,370688,54.99827575683594
1761206955.035494,372736,54.91294860839844
1761206957.8185186,374784,54.8990364074707
1761206960.5645967,376832,55.3264274597168
1761206963.4170923,378880,55.766902923583984
1761206966.1871498,380928,56.127193450927734
1761206968.9685483,382976,56.47639083862305
1761206971.817874,385024,56.93924331665039
1761206974.8719094,387072,57.175846099853516
1761206977.8833826,389120,57.64878463745117
1761206980.7410808,391168,57.63630676269531
1761206983.5517726,393216,57.76409912109375
1761206986.3777454,395264,58.2160758972168
1761206989.2110276,397312,58.43161392211914
1761206992.0303512,399360,58.65576171875
1761206994.8005178,401408,58.41472625732422
1761206997.6224482,403456,59.14581298828125
1761207000.508323,405504,59.42494201660156
1761207003.4756396,407552,58.25038528442383
1761207006.328893,409600,58.46775436401367
1761207009.1498241,411648,59.13016128540039
1761207011.9424992,413696,58.726776123046875
1761207014.780222,415744,58.44786834716797
1761207017.6223042,417792,57.580631256103516
1761207020.4552667,419840,56.80109786987305
1761207023.236246,421888,56.301212310791016
1761207026.0470433,423936,55.868038177490234
1761207028.853742,425984,55.906471252441406
1761207031.6573613,428032,55.75349807739258
1761207034.4580216,430080,55.62598419189453
1761207037.3024688,432128,55.51249694824219
1761207040.1666873,434176,55.802978515625
1761207042.9765682,436224,55.71152114868164
1761207045.8555474,438272,55.86648941040039
1761207048.6858232,440320,56.21135330200195
1761207051.498211,442368,56.29068374633789
1761207054.3115034,444416,56.49034118652344
1761207057.1200008,446464,57.05922317504883
1761207060.0724552,448512,57.49082565307617
1761207063.0138385,450560,58.0662841796875
1761207065.8558571,452608,58.34897994995117
1761207068.671234,454656,58.58576202392578
1761207071.513809,456704,58.508209228515625
1761207074.327957,458752,59.861331939697266
1761207077.1721747,460800,60.09678268432617
1761207080.0516672,462848,60.410369873046875
1761207082.871944,464896,61.00405502319336
1761207085.6817849,466944,61.12920379638672
1761207088.4628932,468992,60.92747116088867
1761207091.2869449,471040,59.940773010253906
1761207094.0807557,473088,59.95247268676758
1761207096.960856,475136,59.43606185913086
1761207099.7541387,477184,59.87685012817383
1761207102.5815988,479232,60.402015686035156
1761207105.418686,481280,60.36701965332031
1761207108.1762133,483328,61.295230865478516
1761207110.978011,485376,61.2746467590332
1761207113.7759948,487424,61.22392272949219
1761207116.6148767,489472,61.234561920166016
1761207119.4012005,491520,60.78704071044922
1761207122.3516157,493568,60.663902282714844
1761207125.184711,495616,60.90023422241211
1761207128.0068843,497664,60.930206298828125
1761207130.8363874,499712,61.18012237548828
1761207133.694983,501760,61.44228744506836
