Wall time,Step,Value
1761273233.8723743,500,84.80000305175781
1761273234.7977402,1000,86.63636016845703
1761273235.6703844,1500,87.82353210449219
1761273236.5077019,2000,85.47826385498047
1761273237.4276395,2500,84.72413635253906
1761273238.256718,3000,83.27777862548828
1761273239.0684595,3500,81.5952377319336
1761273239.7842739,4000,80.89795684814453
1761273240.524394,4500,78.91071319580078
1761273241.2440588,5000,78.80952453613281
1761273241.9629893,5500,77.33802795410156
1761273242.677233,6000,76.25640869140625
1761273243.3963437,6500,75.18604278564453
1761273244.117601,7000,75.17204284667969
1761273244.840282,7500,74.51000213623047
1761273245.5463843,8000,73.08000183105469
1761273246.277616,8500,70.69000244140625
1761273246.9837935,9000,70.0999984741211
1761273247.7451894,9500,69.37999725341797
1761273248.4731092,10000,68.5999984741211
1761273249.1931229,10500,67.97000122070312
1761273249.9174943,11000,67.94999694824219
1761273250.6297078,11500,67.44000244140625
1761273251.34025,12000,67.05000305175781
1761273252.0551438,12500,67.11000061035156
1761273252.772806,13000,67.20999908447266
1761273253.4907286,13500,68.0199966430664
1761273254.2085507,14000,67.83999633789062
1761273254.9163537,14500,68.30999755859375
1761273255.6361544,15000,68.69000244140625
1761273256.3784747,15500,68.43000030517578
1761273257.1116939,16000,68.0199966430664
1761273257.8281791,16500,68.12000274658203
1761273258.5616944,17000,67.9800033569336
1761273259.2799184,17500,67.48999786376953
1761273259.9963403,18000,67.66999816894531
1761273260.720257,18500,68.2699966430664
1761273261.4907234,19000,68.13999938964844
1761273262.3073997,19500,67.8499984741211
1761273263.0979316,20000,66.83999633789062
1761273263.8851764,20500,66.19000244140625
1761273264.6876168,21000,65.69000244140625
1761273265.4842563,21500,65.37000274658203
1761273266.267324,22000,65.52999877929688
1761273267.0910573,22500,65.63999938964844
1761273267.899617,23000,65.69000244140625
1761273268.7087123,23500,65.4800033569336
1761273269.5140128,24000,65.29000091552734
1761273270.3120017,24500,65.2300033569336
1761273271.110771,25000,64.77999877929688
1761273271.9655023,25500,64.45999908447266
1761273272.7772906,26000,64.54000091552734
1761273273.640803,26500,64.80000305175781
1761273274.5138044,27000,64.93000030517578
1761273275.3763666,27500,64.58999633789062
1761273276.1738331,28000,64.70999908447266
1761273277.0161476,28500,64.43000030517578
1761273278.2129517,29000,64.80999755859375
