Wall time,Step,Value
1761197440.6660428,2048,88.60869598388672
1761197443.4083068,4096,95.28571319580078
1761197446.178712,6144,95.0
1761197448.8870642,8192,96.75
1761197451.7337294,10240,97.62999725341797
1761197454.5940073,12288,99.30999755859375
1761197457.36463,14336,99.23999786376953
1761197460.2384365,16384,103.36000061035156
1761197463.0812924,18432,104.13999938964844
1761197465.9575498,20480,108.2699966430664
1761197468.7889624,22528,114.2300033569336
1761197471.7798982,24576,124.80999755859375
1761197474.675513,26624,133.6199951171875
1761197477.6061537,28672,143.91000366210938
1761197480.5828156,30720,153.61000061035156
1761197483.4276772,32768,163.1999969482422
1761197486.458063,34816,173.6300048828125
1761197489.3189344,36864,185.44000244140625
1761197492.274224,38912,195.49000549316406
1761197495.1779656,40960,205.0800018310547
1761197498.158797,43008,213.2899932861328
1761197501.1715755,45056,220.22999572753906
1761197504.0638263,47104,224.6300048828125
1761197507.0489483,49152,230.05999755859375
1761197509.944118,51200,241.14999389648438
1761197512.9775403,53248,244.58999633789062
1761197515.851272,55296,248.6699981689453
1761197518.8452194,57344,249.3800048828125
1761197521.844778,59392,253.41000366210938
1761197524.7872248,61440,255.47999572753906
1761197527.8257117,63488,258.6199951171875
1761197530.7030132,65536,260.95001220703125
1761197533.6894782,67584,259.989990234375
1761197536.5774367,69632,257.80999755859375
1761197539.5483508,71680,260.6400146484375
1761197542.5477772,73728,259.42999267578125
1761197545.4551542,75776,252.0500030517578
1761197548.422774,77824,251.74000549316406
1761197551.319161,79872,248.0
1761197554.3129697,81920,247.52999877929688
1761197557.2308638,83968,244.0800018310547
1761197560.3173661,86016,241.74000549316406
1761197563.310589,88064,238.27000427246094
1761197566.2428627,90112,236.2100067138672
1761197569.243574,92160,237.14999389648438
1761197572.1575317,94208,232.82000732421875
1761197575.2924306,96256,229.27999877929688
1761197578.3829122,98304,226.8699951171875
1761197581.36553,100352,224.38999938964844
1761197584.4766493,102400,221.75
1761197587.4347172,104448,220.1699981689453
1761197590.5978556,106496,219.75999450683594
1761197593.5843418,108544,222.0500030517578
1761197596.697523,110592,222.5
1761197599.7659652,112640,219.92999267578125
1761197602.826818,114688,219.22999572753906
1761197605.863122,116736,220.77000427246094
1761197608.8546164,118784,220.72000122070312
1761197611.9193985,120832,221.41000366210938
1761197615.0054767,122880,222.02000427246094
1761197618.0195556,124928,222.89999389648438
1761197621.0825677,126976,223.1699981689453
1761197624.3364499,129024,221.0500030517578
1761197627.4072828,131072,217.8699951171875
1761197630.4660628,133120,220.27000427246094
1761197633.525828,135168,225.38999938964844
1761197636.6311772,137216,226.44000244140625
1761197639.6349409,139264,226.55999755859375
1761197642.754672,141312,233.6199951171875
1761197645.8946428,143360,234.24000549316406
1761197648.895669,145408,233.9600067138672
1761197651.9999373,147456,234.44000244140625
1761197654.9899151,149504,235.10000610351562
1761197658.1235282,151552,234.85000610351562
1761197661.2608898,153600,235.39999389648438
1761197664.2498436,155648,234.6199951171875
1761197667.3148797,157696,229.8800048828125
1761197670.3126335,159744,226.8000030517578
1761197673.5175142,161792,223.39999389648438
1761197677.5269997,163840,218.16000366210938
1761197680.7556598,165888,215.27999877929688
1761197684.1100655,167936,213.74000549316406
1761197687.4001157,169984,210.6999969482422
1761197690.5762963,172032,207.22999572753906
1761197693.9271083,174080,204.5
1761197697.1362405,176128,205.58999633789062
1761197700.9892557,178176,204.66000366210938
1761197704.3778923,180224,203.77999877929688
1761197707.6219668,182272,205.1999969482422
1761197710.9606733,184320,204.58999633789062
1761197714.3343558,186368,205.97000122070312
1761197717.5775268,188416,202.3000030517578
1761197720.8707237,190464,204.6199951171875
1761197724.264222,192512,207.9499969482422
1761197727.5176806,194560,208.27999877929688
1761197730.8174403,196608,207.17999267578125
1761197734.219928,198656,210.2899932861328
1761197737.4510021,200704,218.25
1761197740.929502,202752,215.64999389648438
1761197744.2539835,204800,210.61000061035156
1761197747.5220132,206848,212.82000732421875
1761197750.837781,208896,212.16000366210938
1761197754.1031232,210944,212.07000732421875
1761197757.4982505,212992,209.6699981689453
1761197760.8337677,215040,208.3800048828125
1761197764.2706387,217088,210.44000244140625
1761197767.5911515,219136,207.39999389648438
1761197771.4689803,221184,204.0800018310547
