Wall time,Step,Value
1761269828.8639288,500,-269.7674865722656
1761269829.9169211,1000,-271.14459228515625
1761269830.7882233,1500,-229.46485900878906
1761269831.6202993,2000,-185.6317596435547
1761269832.5850818,2500,-174.3765869140625
1761269833.4005773,3000,-152.95281982421875
1761269834.1583145,3500,-141.4600067138672
1761269834.8741221,4000,-133.97225952148438
1761269835.5833504,4500,-128.9015655517578
1761269836.2888958,5000,-130.02542114257812
1761269837.0082042,5500,-123.75062561035156
1761269837.7093244,6000,-118.52133178710938
1761269838.4392958,6500,-110.33935546875
1761269839.1566467,7000,-109.11132049560547
1761269839.882541,7500,-105.36104583740234
1761269840.6057363,8000,-100.2449722290039
1761269841.3433552,8500,-94.79798126220703
1761269842.0961204,9000,-90.00283813476562
1761269842.9054878,9500,-85.28776550292969
1761269843.6459036,10000,-81.04414367675781
1761269844.3846471,10500,-79.43648529052734
1761269845.1443655,11000,-77.87474060058594
1761269845.9045458,11500,-74.62644958496094
1761269846.7078278,12000,-71.0149917602539
1761269847.455198,12500,-68.90167999267578
1761269848.228573,13000,-66.32778930664062
1761269848.9996862,13500,-64.77466583251953
1761269849.7784128,14000,-64.06632995605469
1761269850.5844285,14500,-58.219886779785156
1761269851.3891048,15000,-57.44340896606445
1761269852.179139,15500,-56.41331481933594
1761269852.9763398,16000,-52.825260162353516
1761269853.8283038,16500,-52.432071685791016
1761269854.6429539,17000,-49.97805404663086
1761269855.559724,17500,-41.0393180847168
1761269856.368953,18000,-34.484622955322266
1761269857.264752,18500,-26.814043045043945
1761269858.1174297,19000,-14.057775497436523
1761269858.978399,19500,-10.021566390991211
1761269859.8182273,20000,-7.836039066314697
1761269860.7113972,20500,-7.1521525382995605
1761269861.5367286,21000,-1.1994329690933228
1761269862.361379,21500,-0.9010219573974609
1761269863.1732006,22000,1.3364955186843872
1761269863.9904673,22500,5.40289306640625
1761269864.828441,23000,9.866260528564453
1761269865.6372435,23500,12.525832176208496
1761269866.4926953,24000,13.08145523071289
1761269867.3455348,24500,14.3024263381958
1761269868.1857264,25000,17.698774337768555
1761269869.022072,25500,18.127700805664062
1761269869.88662,26000,20.411575317382812
1761269870.696149,26500,21.03888702392578
1761269871.5304866,27000,20.745616912841797
1761269872.3638759,27500,22.52785873413086
1761269873.2342563,28000,22.385366439819336
1761269874.0673416,28500,24.490861892700195
1761269874.9167607,29000,24.694000244140625
1761269875.7518206,29500,26.030364990234375
1761269876.579595,30000,27.211515426635742
1761269877.4058921,30500,29.37911033630371
1761269878.239263,31000,28.90713119506836
1761269879.0619414,31500,30.236928939819336
1761269879.8889217,32000,30.580474853515625
1761269880.7453945,32500,32.31826400756836
1761269881.5887048,33000,32.49287796020508
1761269882.4341574,33500,32.78486633300781
1761269883.2992382,34000,33.8507194519043
1761269884.1485157,34500,36.818031311035156
1761269884.9756882,35000,38.751976013183594
1761269885.8489404,35500,39.07707214355469
1761269886.6971347,36000,40.314205169677734
1761269887.5657687,36500,43.012630462646484
1761269888.4123347,37000,43.99546813964844
1761269889.261868,37500,46.91371536254883
1761269890.1002822,38000,48.247379302978516
1761269890.9621353,38500,49.6297721862793
1761269891.7867281,39000,50.95574188232422
1761269892.6230743,39500,54.06175231933594
1761269893.4689767,40000,54.96125030517578
1761269894.2997463,40500,55.301902770996094
1761269895.1265807,41000,55.550785064697266
1761269895.976038,41500,57.66546630859375
1761269896.805878,42000,58.91045379638672
1761269897.811686,42500,59.99783706665039
1761269898.6490252,43000,61.57549285888672
1761269899.5077033,43500,62.57415008544922
1761269900.337561,44000,63.47338104248047
1761269901.25565,44500,64.52102661132812
1761269902.1014218,45000,64.95479583740234
1761269902.9378088,45500,65.81074523925781
1761269903.7891135,46000,67.22279357910156
1761269904.6470833,46500,68.06021118164062
1761269905.5257325,47000,68.27286529541016
1761269906.3712492,47500,70.31046295166016
1761269907.2201884,48000,70.1214599609375
1761269908.1013446,48500,70.68476867675781
1761269908.963733,49000,70.9823226928711
1761269909.818607,49500,72.32513427734375
1761269910.668983,50000,73.08615112304688
1761269911.5254922,50500,72.27821350097656
1761269912.358144,51000,70.5133056640625
1761269913.2072191,51500,66.59298706054688
1761269914.0511825,52000,66.79373931884766
1761269914.972583,52500,68.21162414550781
1761269915.83009,53000,67.64986419677734
1761269916.6760285,53500,67.67758178710938
1761269917.5232332,54000,68.1163101196289
1761269918.3835428,54500,67.96218872070312
1761269919.2167673,55000,67.29024505615234
1761269920.0730581,55500,67.29024505615234
1761269920.9247398,56000,66.75151062011719
1761269921.768395,56500,66.60999298095703
1761269922.5838566,57000,66.64140319824219
1761269923.57158,57500,66.64140319824219
1761269924.5257456,58000,66.05279541015625
1761269925.367254,58500,66.05279541015625
1761269926.2517622,59000,65.34402465820312
1761269927.1156108,59500,65.34402465820312
1761269927.9711816,60000,63.67874526977539
1761269928.878448,60500,63.67874526977539
1761269929.7469766,61000,62.00679397583008
1761269930.5996053,61500,62.00679397583008
1761269931.4484599,62000,61.83780288696289
1761269932.3018284,62500,61.395851135253906
1761269933.17302,63000,61.42576217651367
1761269934.0233593,63500,62.3434944152832
1761269934.8812077,64000,62.92509460449219
1761269935.7338507,64500,63.16794967651367
1761269936.632719,65000,63.15972900390625
1761269937.4974766,65500,63.1475944519043
1761269938.40603,66000,63.929847717285156
1761269939.2842116,66500,63.761714935302734
1761269940.1769161,67000,62.19064712524414
1761269941.0399055,67500,61.453590393066406
1761269941.8910654,68000,61.01114273071289
1761269942.7641277,68500,59.602256774902344
1761269943.7215729,69000,58.31249237060547
1761269944.590708,69500,58.25436782836914
1761269945.4435768,70000,58.31781005859375
1761269946.3109765,70500,58.31781005859375
1761269947.1718533,71000,56.99505615234375
1761269948.0451138,71500,56.99505615234375
1761269948.9251924,72000,56.40382385253906
1761269949.776703,72500,56.40382385253906
1761269950.6497629,73000,54.55708694458008
1761269951.5232832,73500,54.55708694458008
1761269952.3871226,74000,53.06575393676758
1761269953.2711825,74500,52.86851119995117
1761269954.1468606,75000,51.70425033569336
1761269955.025329,75500,51.70425033569336
1761269955.9083583,76000,51.47126388549805
1761269956.8421545,76500,51.77569580078125
1761269957.705137,77000,52.514217376708984
1761269958.5916839,77500,52.581302642822266
1761269959.481713,78000,52.69230270385742
1761269960.360387,78500,53.61649703979492
1761269961.2323442,79000,54.018272399902344
1761269962.1502492,79500,54.33078384399414
1761269963.0258691,80000,55.10954284667969
1761269963.87335,80500,55.10954284667969
1761269964.723365,81000,53.102806091308594
1761269965.586086,81500,52.367645263671875
1761269966.469464,82000,52.367645263671875
1761269967.3279252,82500,50.83114242553711
1761269968.204726,83000,50.83114242553711
1761269969.0670953,83500,49.09724426269531
1761269969.9287798,84000,49.09724426269531
1761269970.813286,84500,47.000213623046875
1761269971.757957,85000,47.000213623046875
1761269972.7239263,85500,45.355255126953125
1761269973.6030388,86000,45.355255126953125
1761269974.455894,86500,43.416221618652344
1761269975.3050292,87000,43.416221618652344
1761269976.1697974,87500,42.176124572753906
1761269977.0424068,88000,42.176124572753906
1761269977.88918,88500,41.20509719848633
1761269978.7573588,89000,41.20509719848633
1761269979.6173432,89500,40.715484619140625
1761269980.4886935,90000,40.38738250732422
1761269981.3664055,90500,41.128387451171875
1761269982.237486,91000,41.74188232421875
1761269983.1463935,91500,42.48640441894531
1761269983.996737,92000,41.72850036621094
1761269984.8555543,92500,41.72850036621094
1761269985.9155173,93000,41.47986602783203
1761269986.9301827,93500,41.47986602783203
1761269987.8213718,94000,41.288944244384766
1761269988.7153409,94500,41.635581970214844
